0, 0.013342871
100, 0.0091957797
200, 0.007917247
300, 0.0074921519
400, 0.0073128947
500, 0.0072090468
600, 0.0071341924
700, 0.0070589675
800, 0.0069734102
900, 0.0068920545
1000, 0.0068307403
1100, 0.00678411
1200, 0.0067343653
1300, 0.0066607003
1400, 0.0065483984
1500, 0.0064187178
1600, 0.0063212221
1700, 0.0062676157
1800, 0.0062405647
1900, 0.0062252083
2000, 0.006213057
2100, 0.0061983192
2200, 0.0061749311
2300, 0.0061360106
2400, 0.006079557
2500, 0.0060188072
2600, 0.0059738708
2700, 0.0059487143
2800, 0.0059348188
2900, 0.0059248811
3000, 0.0059154731
3100, 0.0059053627
3200, 0.0058943727
3300, 0.0058829417
3400, 0.0058718609
3500, 0.0058619525
3600, 0.0058537655
3700, 0.0058474502
3800, 0.0058428348
