0, 0.012001874
100, 0.0092054374
200, 0.0079188426
300, 0.0074367413
400, 0.0072374969
500, 0.0071130373
600, 0.0070169574
700, 0.0069395815
800, 0.0068782074
900, 0.0068305124
1000, 0.006793182
1100, 0.006762616
1200, 0.0067357978
1300, 0.006710517
1400, 0.0066851486
1500, 0.0066583775
1600, 0.0066291075
1700, 0.0065966467
1800, 0.006561101
1900, 0.0065236856
2000, 0.0064865661
2100, 0.0064521191
2200, 0.0064220398
2300, 0.0063968832
2400, 0.0063762064
2500, 0.0063590229
2600, 0.0063442214
2700, 0.0063308002
2800, 0.0063179375
2900, 0.006304974
3000, 0.0062913727
3100, 0.0062766899
3200, 0.0062605744
3300, 0.0062427998
3400, 0.0062233212
3500, 0.0062023338
3600, 0.0061803
3700, 0.0061579125
3800, 0.0061359877
3900, 0.0061153233
4000, 0.0060965638
4100, 0.0060801161
4200, 0.0060661262
4300, 0.0060545112
4400, 0.0060450271
4500, 0.0060373473
4600, 0.0060311295
4700, 0.0060260613
