INFO:random-gd-1056:trial      0 / 100_000  |  f_evals       1_911 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      1 / 100_000  |  f_evals      16_926 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      2 / 100_000  |  f_evals      27_573 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      3 / 100_000  |  f_evals      29_172 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      4 / 100_000  |  f_evals      31_239 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      5 / 100_000  |  f_evals      32_058 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      6 / 100_000  |  f_evals      47_658 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      7 / 100_000  |  f_evals      48_477 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      8 / 100_000  |  f_evals      49_296 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial      9 / 100_000  |  f_evals      50_115 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial     10 / 100_000  |  f_evals      65_286 / 50_000_000  |  f_min 5.459736e-03
INFO:random-gd-1056:trial     11 / 100_000  |  f_evals      75_972 / 50_000_000  |  f_min 5.025099e-03
INFO:random-gd-1056:trial     12 / 100_000  |  f_evals      80_496 / 50_000_000  |  f_min 5.025099e-03
INFO:random-gd-1056:trial     13 / 100_000  |  f_evals      81_315 / 50_000_000  |  f_min 5.025099e-03
INFO:random-gd-1056:trial     14 / 100_000  |  f_evals      83_811 / 50_000_000  |  f_min 5.025099e-03
INFO:random-gd-1056:trial     15 / 100_000  |  f_evals      85_800 / 50_000_000  |  f_min 5.025099e-03
INFO:random-gd-1056:trial     16 / 100_000  |  f_evals      89_466 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     17 / 100_000  |  f_evals      92_196 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     18 / 100_000  |  f_evals      94_263 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     19 / 100_000  |  f_evals     101_556 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     20 / 100_000  |  f_evals     103_701 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     21 / 100_000  |  f_evals     104_520 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     22 / 100_000  |  f_evals     106_353 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     23 / 100_000  |  f_evals     107_172 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     24 / 100_000  |  f_evals     111_618 / 50_000_000  |  f_min 2.099236e-10
INFO:random-gd-1056:trial     25 / 100_000  |  f_evals     114_933 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     26 / 100_000  |  f_evals     115_752 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     27 / 100_000  |  f_evals     117_468 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     28 / 100_000  |  f_evals     119_379 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     29 / 100_000  |  f_evals     121_836 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     30 / 100_000  |  f_evals     122_655 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     31 / 100_000  |  f_evals     125_112 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     32 / 100_000  |  f_evals     125_931 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     33 / 100_000  |  f_evals     127_452 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     34 / 100_000  |  f_evals     130_416 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     35 / 100_000  |  f_evals     131_235 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     36 / 100_000  |  f_evals     135_447 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     37 / 100_000  |  f_evals     137_943 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     38 / 100_000  |  f_evals     144_690 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     39 / 100_000  |  f_evals     159_822 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     40 / 100_000  |  f_evals     160_641 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     41 / 100_000  |  f_evals     161_460 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     42 / 100_000  |  f_evals     169_845 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     43 / 100_000  |  f_evals     172_770 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     44 / 100_000  |  f_evals     175_110 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     45 / 100_000  |  f_evals     175_929 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     46 / 100_000  |  f_evals     178_230 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     47 / 100_000  |  f_evals     181_701 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     48 / 100_000  |  f_evals     183_183 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     49 / 100_000  |  f_evals     184_002 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     50 / 100_000  |  f_evals     185_484 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     51 / 100_000  |  f_evals     186_303 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     52 / 100_000  |  f_evals     187_122 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     53 / 100_000  |  f_evals     187_941 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     54 / 100_000  |  f_evals     188_760 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     55 / 100_000  |  f_evals     189_579 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     56 / 100_000  |  f_evals     190_398 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     57 / 100_000  |  f_evals     192_426 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     58 / 100_000  |  f_evals     193_245 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     59 / 100_000  |  f_evals     194_064 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     60 / 100_000  |  f_evals     194_883 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     61 / 100_000  |  f_evals     202_605 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     62 / 100_000  |  f_evals     208_221 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     63 / 100_000  |  f_evals     209_040 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     64 / 100_000  |  f_evals     224_913 / 50_000_000  |  f_min 1.149696e-11
INFO:random-gd-1056:trial     65 / 100_000  |  f_evals     237_861 / 50_000_000  |  f_min 1.149696e-11
