0, 0.03129299
100, 0.025313318
200, 0.02154525
300, 0.018875137
400, 0.016879312
500, 0.015333815
600, 0.014099199
700, 0.013088138
800, 0.012248849
900, 0.011551032
1000, 0.010974594
1100, 0.010502619
1200, 0.010118487
1300, 0.0098057249
1400, 0.0095489556
1500, 0.009334817
1600, 0.0091524121
1700, 0.0089932982
1800, 0.0088511953
1900, 0.0087215931
2000, 0.008601363
2100, 0.0084884245
2200, 0.0083814759
2300, 0.0082797804
2400, 0.0081829957
2500, 0.0080910372
2600, 0.0080039683
2700, 0.0079219136
2800, 0.0078449938
2900, 0.0077732821
3000, 0.0077067779
3100, 0.0076453985
3200, 0.0075889812
3300, 0.0075372955
3400, 0.0074900592
3500, 0.0074469561
3600, 0.007407653
3700, 0.0073718139
3800, 0.0073391115
3900, 0.0073092355
4000, 0.0072818978
4100, 0.007256835
4200, 0.0072338101
4300, 0.0072126114
4400, 0.0071930514
4500, 0.007174965
4600, 0.0071582072
4700, 0.0071426509
4800, 0.0071281848
4900, 0.0071147112
5000, 0.0071021443
5100, 0.0070904083
5200, 0.007079436
5300, 0.0070691678
5400, 0.0070595503
5500, 0.0070505354
5600, 0.00704208
5700, 0.0070341444
5800, 0.0070266928
5900, 0.0070196922
6000, 0.0070131122
6100, 0.0070069247
6200, 0.0070011036
6300, 0.0069956248
6400, 0.0069904657
6500, 0.0069856052
6600, 0.0069810237
6700, 0.0069767028
6800, 0.0069726253
6900, 0.006968775
7000, 0.0069651368
7100, 0.0069616967
7200, 0.0069584412
7300, 0.0069553581
7400, 0.0069524357
7500, 0.0069496632
7600, 0.0069470303
7700, 0.0069445276
7800, 0.0069421462
7900, 0.0069398777
8000, 0.0069377145
8100, 0.0069356492
8200, 0.0069336751
8300, 0.0069317858
8400, 0.0069299755
8500, 0.0069282387
8600, 0.0069265701
8700, 0.0069249651
8800, 0.0069234191
8900, 0.0069219279
9000, 0.0069204876
9100, 0.0069190946
9200, 0.0069177455
9300, 0.0069164371
9400, 0.0069151663
9500, 0.0069139305
9600, 0.006912727
9700, 0.0069115534
9800, 0.0069104074
9900, 0.0069092868
10000, 0.0069081897
10100, 0.0069071141
10200, 0.0069060584
10300, 0.0069050207
10400, 0.0069039997
10500, 0.0069029938
10600, 0.0069020016
10700, 0.0069010218
10800, 0.0069000532
10900, 0.0068990947
11000, 0.0068981451
11100, 0.0068972034
11200, 0.0068962686
11300, 0.0068953397
11400, 0.006894416
11500, 0.0068934966
11600, 0.0068925805
11700, 0.0068916672
11800, 0.0068907558
11900, 0.0068898457
12000, 0.0068889362
12100, 0.0068880266
12200, 0.0068871164
12300, 0.0068862049
12400, 0.0068852916
12500, 0.006884376
12600, 0.0068834575
12700, 0.0068825356
12800, 0.0068816098
12900, 0.0068806796
13000, 0.0068797446
13100, 0.0068788044
13200, 0.0068778585
13300, 0.0068769064
13400, 0.0068759478
13500, 0.0068749822
13600, 0.0068740094
13700, 0.0068730288
13800, 0.0068720401
13900, 0.0068710429
14000, 0.0068700369
14100, 0.0068690217
14200, 0.006867997
14300, 0.0068669624
14400, 0.0068659176
14500, 0.0068648622
14600, 0.0068637959
14700, 0.0068627184
14800, 0.0068616294
14900, 0.0068605285
15000, 0.0068594154
15100, 0.0068582898
15200, 0.0068571514
15300, 0.006856
15400, 0.0068548351
15500, 0.0068536565
15600, 0.0068524639
15700, 0.0068512569
15800, 0.0068500354
15900, 0.006848799
16000, 0.0068475474
16100, 0.0068462804
16200, 0.0068449976
16300, 0.0068436987
16400, 0.0068423835
16500, 0.0068410518
16600, 0.0068397032
16700, 0.0068383374
16800, 0.0068369542
16900, 0.0068355534
17000, 0.0068341346
17100, 0.0068326976
17200, 0.0068312421
17300, 0.0068297679
17400, 0.0068282748
17500, 0.0068267624
17600, 0.0068252306
17700, 0.0068236791
17800, 0.0068221076
17900, 0.0068205159
18000, 0.0068189039
18100, 0.0068172712
18200, 0.0068156177
18300, 0.0068139431
18400, 0.0068122473
18500, 0.00681053
18600, 0.006808791
18700, 0.0068070302
18800, 0.0068052474
18900, 0.0068034424
19000, 0.006801615
19100, 0.006799765
19200, 0.0067978924
19300, 0.006795997
19400, 0.0067940786
19500, 0.0067921372
19600, 0.0067901725
19700, 0.0067881846
19800, 0.0067861733
19900, 0.0067841385
