INFO:random-gd-1031:trial:      0 / 100_000  |  f_evals:       2_679 / 50_000_000  |  f_min: 1.112488e-09
INFO:random-gd-1031:trial:      1 / 100_000  |  f_evals:       3_325 / 50_000_000  |  f_min: 1.099478e-10
INFO:random-gd-1031:trial:      2 / 100_000  |  f_evals:       4_940 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      3 / 100_000  |  f_evals:       6_403 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      4 / 100_000  |  f_evals:      18_373 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      5 / 100_000  |  f_evals:      19_627 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      6 / 100_000  |  f_evals:      22_116 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      7 / 100_000  |  f_evals:      27_094 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      8 / 100_000  |  f_evals:      27_493 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:      9 / 100_000  |  f_evals:      28_006 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:     10 / 100_000  |  f_evals:      28_405 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:     11 / 100_000  |  f_evals:      30_666 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:     12 / 100_000  |  f_evals:      32_015 / 50_000_000  |  f_min: 3.783429e-11
INFO:random-gd-1031:trial:     13 / 100_000  |  f_evals:      32_870 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     14 / 100_000  |  f_evals:      33_820 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     15 / 100_000  |  f_evals:      34_219 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     16 / 100_000  |  f_evals:      41_059 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     17 / 100_000  |  f_evals:      42_465 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     18 / 100_000  |  f_evals:      42_864 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     19 / 100_000  |  f_evals:      45_391 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     20 / 100_000  |  f_evals:      45_790 / 50_000_000  |  f_min: 1.712699e-11
INFO:random-gd-1031:trial:     21 / 100_000  |  f_evals:      46_664 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     22 / 100_000  |  f_evals:      47_785 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     23 / 100_000  |  f_evals:      48_298 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     24 / 100_000  |  f_evals:      54_967 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     25 / 100_000  |  f_evals:      56_810 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     26 / 100_000  |  f_evals:      58_520 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     27 / 100_000  |  f_evals:      59_280 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     28 / 100_000  |  f_evals:      59_736 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     29 / 100_000  |  f_evals:      60_382 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     30 / 100_000  |  f_evals:      67_469 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     31 / 100_000  |  f_evals:      68_628 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     32 / 100_000  |  f_evals:      69_141 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     33 / 100_000  |  f_evals:      69_749 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     34 / 100_000  |  f_evals:      72_371 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     35 / 100_000  |  f_evals:      73_340 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     36 / 100_000  |  f_evals:      78_926 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     37 / 100_000  |  f_evals:      79_952 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     38 / 100_000  |  f_evals:      83_277 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     39 / 100_000  |  f_evals:      83_676 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     40 / 100_000  |  f_evals:      84_284 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     41 / 100_000  |  f_evals:      84_949 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     42 / 100_000  |  f_evals:      85_956 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     43 / 100_000  |  f_evals:      86_355 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     44 / 100_000  |  f_evals:      94_430 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     45 / 100_000  |  f_evals:      94_829 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     46 / 100_000  |  f_evals:     100_852 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     47 / 100_000  |  f_evals:     104_329 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     48 / 100_000  |  f_evals:     104_728 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     49 / 100_000  |  f_evals:     109_155 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     50 / 100_000  |  f_evals:     110_941 / 50_000_000  |  f_min: 6.923018e-12
INFO:random-gd-1031:trial:     51 / 100_000  |  f_evals:     112_518 / 50_000_000  |  f_min: 6.923018e-12
